Tipo de Documento,Referencia / Factura,Importe de factura,Descuento,Motivo del descuento,Pago Neto,Comentarios
Descuentos no asociados a FC,PMP1263000,0.5599999999976717,MENORES VALORES,384,0.5599999999976717,MENORES VALORES
Descuentos no asociados a FC,PMP1263020,0.3600000001024455,MENORES VALORES,384,0.3600000001024455,MENORES VALORES
Descuentos no asociados a FC,PMP1263912,-1.8800000008195639,MENORES VALORES,WOB,-1.8800000008195639,MENORES VALORES
Descuentos no asociados a FC,PMP1263022,0.5200000000186265,MENORES VALORES,384,0.5200000000186265,MENORES VALORES
Descuentos no asociados a FC,PMP1263915,-0.7800000011920929,MENORES VALORES,WOB,-0.7800000011920929,MENORES VALORES
Descuentos no asociados a FC,PMP1262998,-0.7000000001862645,MENORES VALORES,WOB,-0.7000000001862645,MENORES VALORES
Descuentos no asociados a FC,PMP1263024,-0.5600000005215406,MENORES VALORES,WOB,-0.5600000005215406,MENORES VALORES
Descuentos no asociados a FC,PMP1263911,-1.9199999999254942,MENORES VALORES,WOB,-1.9199999999254942,MENORES VALORES
Descuentos no asociados a FC,PMP1263916,-0.08000000000174623,MENORES VALORES,WOB,-0.08000000000174623,MENORES VALORES
Descuentos no asociados a FC,PMP1263690,-0.5600000000558794,MENORES VALORES,WOB,-0.5600000000558794,MENORES VALORES
Descuentos no asociados a FC,PMP1263304,0.12000000011175871,MENORES VALORES,384,0.12000000011175871,MENORES VALORES
Descuentos no asociados a FC,PMP1263744,-1.0,MENORES VALORES,WOB,-1.0,MENORES VALORES
Descuentos no asociados a FC,PMP1263305,0.6799999997019768,MENORES VALORES,384,0.6799999997019768,MENORES VALORES
Descuentos no asociados a FC,PMP1263297,-0.6400000005960464,MENORES VALORES,WOB,-0.6400000005960464,MENORES VALORES
Descuentos no asociados a FC,PMP1263739,0.11999999999534339,MENORES VALORES,384,0.11999999999534339,MENORES VALORES
Descuentos no asociados a FC,PMP1265027,-0.1600000000325963,MENORES VALORES,WOB,-0.1600000000325963,MENORES VALORES
Descuentos no asociados a FC,PMP1265022,-0.19999999995343387,MENORES VALORES,WOB,-0.19999999995343387,MENORES VALORES
Descuentos no asociados a FC,PMP1261463,1.5600000023841858,MENORES VALORES,384,1.5600000023841858,MENORES VALORES
Descuentos no asociados a FC,PMP1265021,-1.8399999998509884,MENORES VALORES,WOB,-1.8399999998509884,MENORES VALORES
Descuentos no asociados a FC,PMP1265018,-0.5600000000558794,MENORES VALORES,WOB,-0.5600000000558794,MENORES VALORES
Descuentos no asociados a FC,PMP1259923,0.2800000000279397,MENORES VALORES,384,0.2800000000279397,MENORES VALORES
Descuentos no asociados a FC,PMP1259920,-1.1199999991804361,MENORES VALORES,WOB,-1.1199999991804361,MENORES VALORES
Descuentos no asociados a FC,PMP1259918,0.43999999994412065,MENORES VALORES,384,0.43999999994412065,MENORES VALORES
Descuentos no asociados a FC,PMP1258656,-1.599999999627471,MENORES VALORES,WOB,-1.599999999627471,MENORES VALORES
Descuentos no asociados a FC,PMP1260345,2.019999995827675,MENORES VALORES,384,2.019999995827675,MENORES VALORES
Descuentos no asociados a FC,PMP1260347,-1.0600000005215406,MENORES VALORES,WOB,-1.0600000005215406,MENORES VALORES
Descuentos no asociados a FC,PMP1260346,0.49000000208616257,MENORES VALORES,384,0.49000000208616257,MENORES VALORES
Descuentos no asociados a FC,PMP1258559,1.040000000037253,MENORES VALORES,384,1.040000000037253,MENORES VALORES
Descuentos no asociados a FC,PMP1258586,0.7199999999720603,MENORES VALORES,384,0.7199999999720603,MENORES VALORES
Descuentos no asociados a FC,PMP1259554,0.39999999990686774,MENORES VALORES,384,0.39999999990686774,MENORES VALORES
Descuentos no asociados a FC,PMP1259551,-0.9600000008940697,MENORES VALORES,WOB,-0.9600000008940697,MENORES VALORES
Descuentos no asociados a FC,PMP1259553,1.0,MENORES VALORES,384,1.0,MENORES VALORES
Descuentos no asociados a FC,PMP1258475,0.35999999940395355,MENORES VALORES,384,0.35999999940395355,MENORES VALORES
Descuentos no asociados a FC,PMP1260354,0.7000000029802322,MENORES VALORES,384,0.7000000029802322,MENORES VALORES
Descuentos no asociados a FC,PMP1260348,-0.8399999998509884,MENORES VALORES,WOB,-0.8399999998509884,MENORES VALORES
Descuentos no asociados a FC,PMP1258647,-2.2400000002235174,MENORES VALORES,WOB,-2.2400000002235174,MENORES VALORES
Descuentos no asociados a FC,PMP1259906,0.4199999999254942,MENORES VALORES,384,0.4199999999254942,MENORES VALORES
Descuentos no asociados a FC,PMP1258662,1.040000000037253,MENORES VALORES,384,1.040000000037253,MENORES VALORES
Descuentos no asociados a FC,PMP1259910,0.0800000000745058,MENORES VALORES,384,0.0800000000745058,MENORES VALORES
Descuentos no asociados a FC,PMP1261140,1.400000000372529,MENORES VALORES,384,1.400000000372529,MENORES VALORES
Descuentos no asociados a FC,PMP1261052,-0.20000000018626451,MENORES VALORES,WOB,-0.20000000018626451,MENORES VALORES
Descuentos no asociados a FC,PMP1261051,0.07999999821186066,MENORES VALORES,384,0.07999999821186066,MENORES VALORES
Descuentos no asociados a FC,PMP1261053,-0.0800000000745058,MENORES VALORES,WOB,-0.0800000000745058,MENORES VALORES
Descuentos no asociados a FC,PMP1260792,-1.2000000001862645,MENORES VALORES,WOB,-1.2000000001862645,MENORES VALORES
Descuentos no asociados a FC,PMP1261141,1.119999997317791,MENORES VALORES,384,1.119999997317791,MENORES VALORES
Descuentos no asociados a FC,PMP1261054,0.5800000000745058,MENORES VALORES,384,0.5800000000745058,MENORES VALORES
Descuentos no asociados a FC,PMP1260767,-0.43999999947845936,MENORES VALORES,WOB,-0.43999999947845936,MENORES VALORES
Descuentos no asociados a FC,PMP1260769,-0.21999999973922968,MENORES VALORES,WOB,-0.21999999973922968,MENORES VALORES
Descuentos no asociados a FC,PMP1260770,1.2399999999906868,MENORES VALORES,384,1.2399999999906868,MENORES VALORES
Descuentos no asociados a FC,PMP1260350,0.40000000037252903,MENORES VALORES,384,0.40000000037252903,MENORES VALORES
Descuentos no asociados a FC,PMP1260711,-0.8599999994039536,MENORES VALORES,WOB,-0.8599999994039536,MENORES VALORES
Descuentos no asociados a FC,PMP1260708,-1.4000000059604645,MENORES VALORES,WOB,-1.4000000059604645,MENORES VALORES
Descuentos no asociados a FC,PMP1260160,-0.12000000104308128,MENORES VALORES,WOB,-0.12000000104308128,MENORES VALORES
Descuentos no asociados a FC,PMP1260772,-0.11999999999534339,MENORES VALORES,WOB,-0.11999999999534339,MENORES VALORES
Descuentos no asociados a FC,PMP1258251,1.0,MENORES VALORES,384,1.0,MENORES VALORES
Descuentos no asociados a FC,PMP1258253,-0.23999999999068677,MENORES VALORES,WOB,-0.23999999999068677,MENORES VALORES
Descuentos no asociados a FC,PMP1260351,-0.6399999856948853,MENORES VALORES,WOB,-0.6399999856948853,MENORES VALORES
Descuentos no asociados a FC,PMP1258585,1.0,MENORES VALORES,384,1.0,MENORES VALORES
Descuentos no asociados a FC,PMP1260768,0.3799999998882413,MENORES VALORES,384,0.3799999998882413,MENORES VALORES
Descuentos no asociados a FC,PMP1264580,2.019999999552965,MENORES VALORES,384,2.019999999552965,MENORES VALORES
Descuentos no asociados a FC,PMP1264571,0.1599999964237213,MENORES VALORES,384,0.1599999964237213,MENORES VALORES
Descuentos no asociados a FC,PMP1264570,0.6800000071525574,MENORES VALORES,384,0.6800000071525574,MENORES VALORES
Descuentos no asociados a FC,PMP1264577,9.0,MENORES VALORES,384,9.0,MENORES VALORES
Descuentos no asociados a FC,PMP1263910,3.940000000409782,MENORES VALORES,384,3.940000000409782,MENORES VALORES
Descuentos no asociados a FC,PMP1263014,5.919999999925494,MENORES VALORES,384,5.919999999925494,MENORES VALORES
Descuentos no asociados a FC,PMP1263909,0.2600000000093132,MENORES VALORES,384,0.2600000000093132,MENORES VALORES
Descuentos no asociados a FC,PMP1263019,0.38000000081956387,MENORES VALORES,384,0.38000000081956387,MENORES VALORES
Descuentos no asociados a FC,PMP1262994,7.6400000005960464,MENORES VALORES,384,7.6400000005960464,MENORES VALORES
Descuentos no asociados a FC,PMP1262995,-0.6799999997019768,MENORES VALORES,WOB,-0.6799999997019768,MENORES VALORES
Descuentos no asociados a FC,PMP1263908,1.8599999994039536,MENORES VALORES,384,1.8599999994039536,MENORES VALORES
Descuentos no asociados a FC,PMP1263917,3.4799999967217445,MENORES VALORES,384,3.4799999967217445,MENORES VALORES
Descuentos no asociados a FC,PMP1263955,-0.13999999989755452,MENORES VALORES,WOB,-0.13999999989755452,MENORES VALORES
Descuentos no asociados a FC,PMP1263956,0.26000000163912773,MENORES VALORES,384,0.26000000163912773,MENORES VALORES
Descuentos no asociados a FC,PMP1263963,6.179999999701977,MENORES VALORES,384,6.179999999701977,MENORES VALORES
Descuentos no asociados a FC,PMP1265102,0.659999999916181,MENORES VALORES,384,0.659999999916181,MENORES VALORES
Descuentos no asociados a FC,PMP1265107,2.959999999962747,MENORES VALORES,384,2.959999999962747,MENORES VALORES
Descuentos no asociados a FC,PMP1263962,4.760000001639128,MENORES VALORES,384,4.760000001639128,MENORES VALORES
Descuentos no asociados a FC,PMP1263961,1.7000000029802322,MENORES VALORES,384,1.7000000029802322,MENORES VALORES
Descuentos no asociados a FC,PMP1264605,3.2599999997764826,MENORES VALORES,384,3.2599999997764826,MENORES VALORES
Descuentos no asociados a FC,PMP1264641,0.9200000000419095,MENORES VALORES,384,0.9200000000419095,MENORES VALORES
Descuentos no asociados a FC,PMP1265026,2.7399999983608723,MENORES VALORES,384,2.7399999983608723,MENORES VALORES
Descuentos no asociados a FC,PMP1265020,0.8799999989569187,MENORES VALORES,384,0.8799999989569187,MENORES VALORES
Descuentos no asociados a FC,PMP1260274,-1.0,MENORES VALORES,WOB,-1.0,MENORES VALORES
Descuentos no asociados a FC,PMP1263684,-1.0,MENORES VALORES,WOB,-1.0,MENORES VALORES
Descuentos no asociados a FC,PMP1259904,-0.0800000000745058,MENORES VALORES,WOB,-0.0800000000745058,MENORES VALORES
Descuentos no asociados a FC,PMP1258363,0.0800000000745058,MENORES VALORES,384,0.0800000000745058,MENORES VALORES
Descuentos no asociados a FC,PMP1265297,-0.27999999999883585,MENORES VALORES,WOB,-0.27999999999883585,MENORES VALORES
Descuentos no asociados a FC,PMP1265118,-0.35999999986961484,MENORES VALORES,WOB,-0.35999999986961484,MENORES VALORES
Descuentos no asociados a FC,PMP1266349,-0.11999999918043613,MENORES VALORES,WOB,-0.11999999918043613,MENORES VALORES
Descuentos no asociados a FC,PMP1266348,0.17999999993480742,MENORES VALORES,384,0.17999999993480742,MENORES VALORES
Descuentos no asociados a FC,PMP1266347,0.8599999999860302,MENORES VALORES,384,0.8599999999860302,MENORES VALORES
Descuentos no asociados a FC,PMP1265023,-0.14000000059604645,MENORES VALORES,WOB,-0.14000000059604645,MENORES VALORES
Descuentos no asociados a FC,PMP1266341,-0.8000000000465661,MENORES VALORES,WOB,-0.8000000000465661,MENORES VALORES
Descuentos no asociados a FC,PMP1265017,4.6400000005960464,MENORES VALORES,384,4.6400000005960464,MENORES VALORES
Descuentos no asociados a FC,PMP1265585,-1.0,MENORES VALORES,WOB,-1.0,MENORES VALORES
Descuentos no asociados a FC,PMP1265584,-0.9599999999627471,MENORES VALORES,WOB,-0.9599999999627471,MENORES VALORES
Descuentos no asociados a FC,PMP1263879,7.53999999910593,MENORES VALORES,384,7.53999999910593,MENORES VALORES
Descuentos no asociados a FC,PMP1263881,0.6400000001303852,MENORES VALORES,384,0.6400000001303852,MENORES VALORES
Descuentos no asociados a FC,PMP1264009,-1.0,MENORES VALORES,WOB,-1.0,MENORES VALORES
Descuentos no asociados a FC,PMP1263876,3.0,MENORES VALORES,384,3.0,MENORES VALORES
Descuentos no asociados a FC,PMP1266344,0.6200000001117587,MENORES VALORES,384,0.6200000001117587,MENORES VALORES
Descuentos no asociados a FC,PMP1266340,-0.08000000001629815,MENORES VALORES,WOB,-0.08000000001629815,MENORES VALORES
Descuentos no asociados a FC,PMP1263880,-1.8800000008195639,MENORES VALORES,WOB,-1.8800000008195639,MENORES VALORES
Descuentos no asociados a FC,PMP1260882,1.7799999993294477,MENORES VALORES,384,1.7799999993294477,MENORES VALORES
Descuentos no asociados a FC,PMP1260886,9.780000001192093,MENORES VALORES,384,9.780000001192093,MENORES VALORES
Descuentos no asociados a FC,PMP1260874,0.9599999999627471,MENORES VALORES,384,0.9599999999627471,MENORES VALORES
Descuentos no asociados a FC,PMP1260875,0.38000000081956387,MENORES VALORES,384,0.38000000081956387,MENORES VALORES
Descuentos no asociados a FC,PMP1265115,0.3799999998882413,MENORES VALORES,384,0.3799999998882413,MENORES VALORES
Descuentos no asociados a FC,PMP1265586,-1.0,MENORES VALORES,WOB,-1.0,MENORES VALORES
Descuentos no asociados a FC,PMP1265587,-5.160000000149012,MENORES VALORES,WOB,-5.160000000149012,MENORES VALORES
Descuentos no asociados a FC,PMP1264269,0.6600000001490116,MENORES VALORES,384,0.6600000001490116,MENORES VALORES
Descuentos no asociados a FC,PMP1266343,1.0199999995529652,MENORES VALORES,384,1.0199999995529652,MENORES VALORES
Descuentos no asociados a FC,PMP1266345,-0.3600000001024455,MENORES VALORES,WOB,-0.3600000001024455,MENORES VALORES
Descuentos no asociados a FC,PMP1258659,-1.0,MENORES VALORES,WOB,-1.0,MENORES VALORES
Descuentos no asociados a FC,PMP1261020,-0.44000000040978193,MENORES VALORES,WOB,-0.44000000040978193,MENORES VALORES
Descuentos no asociados a FC,PMP1261146,-0.599999999627471,MENORES VALORES,WOB,-0.599999999627471,MENORES VALORES
Descuentos no asociados a FC,PMP1262550,-2.6600000001490116,MENORES VALORES,WOB,-2.6600000001490116,MENORES VALORES
Descuentos no asociados a FC,PMP1260885,0.7800000011920929,MENORES VALORES,384,0.7800000011920929,MENORES VALORES
Descuentos no asociados a FC,PMP1260879,-0.3999999985098839,MENORES VALORES,WOB,-0.3999999985098839,MENORES VALORES
Descuentos no asociados a FC,PMP1261168,0.6000000014901161,MENORES VALORES,384,0.6000000014901161,MENORES VALORES
Descuentos no asociados a FC,PMP1261167,-0.08000000000174623,MENORES VALORES,WOB,-0.08000000000174623,MENORES VALORES
Descuentos no asociados a FC,PMP1261166,-0.1600000001490116,MENORES VALORES,WOB,-0.1600000001490116,MENORES VALORES
Descuentos no asociados a FC,PMP1261165,-0.23999999836087227,MENORES VALORES,WOB,-0.23999999836087227,MENORES VALORES
Descuentos no asociados a FC,PMP1261164,0.8499999940395355,MENORES VALORES,384,0.8499999940395355,MENORES VALORES
Descuentos no asociados a FC,PMP1260272,-2.1200000001117587,MENORES VALORES,WOB,-2.1200000001117587,MENORES VALORES
Descuentos no asociados a FC,PMP1261171,-0.1600000001490116,MENORES VALORES,WOB,-0.1600000001490116,MENORES VALORES
Descuentos no asociados a FC,PMP1261507,-0.6799999997019768,MENORES VALORES,WOB,-0.6799999997019768,MENORES VALORES
Descuentos no asociados a FC,PMP1261169,0.20000000298023224,MENORES VALORES,384,0.20000000298023224,MENORES VALORES
Descuentos no asociados a FC,PMP1259922,0.040000006556510925,MENORES VALORES,384,0.040000006556510925,MENORES VALORES
Descuentos no asociados a FC,PMP1259550,3.939999997615814,MENORES VALORES,384,3.939999997615814,MENORES VALORES
Descuentos no asociados a FC,PMP1259549,2.439999997615814,MENORES VALORES,384,2.439999997615814,MENORES VALORES
Descuentos no asociados a FC,PMP1261955,1.1199999999953434,MENORES VALORES,384,1.1199999999953434,MENORES VALORES
Descuentos no asociados a FC,PMP1262539,-1.4399999999441206,MENORES VALORES,WOB,-1.4399999999441206,MENORES VALORES
Descuentos no asociados a FC,PMP1261953,-0.27999999999883585,MENORES VALORES,WOB,-0.27999999999883585,MENORES VALORES
Descuentos no asociados a FC,PMP1262552,-0.43999999994412065,MENORES VALORES,WOB,-0.43999999994412065,MENORES VALORES
Descuentos no asociados a FC,PMP1262537,-0.8999999985098839,MENORES VALORES,WOB,-0.8999999985098839,MENORES VALORES
Descuentos no asociados a FC,PMP1261148,-0.3999999985098839,MENORES VALORES,WOB,-0.3999999985098839,MENORES VALORES
Descuentos no asociados a FC,PMP1261149,-0.3999999985098839,MENORES VALORES,WOB,-0.3999999985098839,MENORES VALORES
Descuentos no asociados a FC,PMP1261151,0.1599999964237213,MENORES VALORES,384,0.1599999964237213,MENORES VALORES
Descuentos no asociados a FC,PMP1261155,-1.0,MENORES VALORES,WOB,-1.0,MENORES VALORES
Descuentos no asociados a FC,PMP1259903,1.9200000017881393,MENORES VALORES,384,1.9200000017881393,MENORES VALORES
Descuentos no asociados a FC,PMP1262559,0.39999999990686774,MENORES VALORES,384,0.39999999990686774,MENORES VALORES
Descuentos no asociados a FC,PMP1259912,-0.3799999998882413,MENORES VALORES,WOB,-0.3799999998882413,MENORES VALORES
Descuentos no asociados a FC,PMP1260157,0.07999999821186066,MENORES VALORES,384,0.07999999821186066,MENORES VALORES
Descuentos no asociados a FC,PMP1260165,3.8399999737739563,MENORES VALORES,384,3.8399999737739563,MENORES VALORES
Descuentos no asociados a FC,PMP1260164,-1.280000001192093,MENORES VALORES,WOB,-1.280000001192093,MENORES VALORES
Descuentos no asociados a FC,PMP1260163,3.959999993443489,MENORES VALORES,384,3.959999993443489,MENORES VALORES
Descuentos no asociados a FC,PMP1260158,0.6400000005960464,MENORES VALORES,384,0.6400000005960464,MENORES VALORES
Descuentos no asociados a FC,PMP1260162,1.8400000035762787,MENORES VALORES,384,1.8400000035762787,MENORES VALORES
Descuentos no asociados a FC,PMP1261156,0.599999999627471,MENORES VALORES,384,0.599999999627471,MENORES VALORES
Descuentos no asociados a FC,PMP1261157,-0.5,MENORES VALORES,WOB,-0.5,MENORES VALORES
Descuentos no asociados a FC,PMP1261465,-1.1200000001117587,MENORES VALORES,WOB,-1.1200000001117587,MENORES VALORES
Descuentos no asociados a FC,PMP1261464,0.6000000000931323,MENORES VALORES,384,0.6000000000931323,MENORES VALORES
Descuentos no asociados a FC,PMP1262547,-0.720000000204891,MENORES VALORES,WOB,-0.720000000204891,MENORES VALORES
Descuentos no asociados a FC,PMP1261458,0.9199999999254942,MENORES VALORES,384,0.9199999999254942,MENORES VALORES
Descuentos no asociados a FC,PMP1261470,-0.2599999997764826,MENORES VALORES,WOB,-0.2599999997764826,MENORES VALORES
Descuentos no asociados a FC,PMP1261469,1.2399999999906868,MENORES VALORES,384,1.2399999999906868,MENORES VALORES
Descuentos no asociados a FC,PMP1261467,-0.08000000001629815,MENORES VALORES,WOB,-0.08000000001629815,MENORES VALORES
Descuentos no asociados a FC,PMP1261461,0.8000000007450581,MENORES VALORES,384,0.8000000007450581,MENORES VALORES
Descuentos no asociados a FC,PMP1261457,0.35999999940395355,MENORES VALORES,384,0.35999999940395355,MENORES VALORES
Descuentos no asociados a FC,PMP1261163,0.3200000002980232,MENORES VALORES,384,0.3200000002980232,MENORES VALORES
Descuentos no asociados a FC,PMP1261161,-0.019999995827674866,MENORES VALORES,WOB,-0.019999995827674866,MENORES VALORES
Descuentos no asociados a FC,PMP1261159,0.5400000065565109,MENORES VALORES,384,0.5400000065565109,MENORES VALORES
Descuentos no asociados a FC,PMP1261160,0.03999999910593033,MENORES VALORES,384,0.03999999910593033,MENORES VALORES
Descuentos no asociados a FC,PMP1261510,1.0,MENORES VALORES,384,1.0,MENORES VALORES
Descuentos no asociados a FC,PMP1260273,1.0,MENORES VALORES,384,1.0,MENORES VALORES
Descuentos no asociados a FC,PMP1261158,0.9600000008940697,MENORES VALORES,384,0.9600000008940697,MENORES VALORES
Descuentos no asociados a FC,PMP1261459,0.3999999985098839,MENORES VALORES,384,0.3999999985098839,MENORES VALORES
Descuentos no asociados a FC,PMP1262548,-0.08000000001629815,MENORES VALORES,WOB,-0.08000000001629815,MENORES VALORES
Descuentos no asociados a FC,PMP1261162,0.23999999999068677,MENORES VALORES,384,0.23999999999068677,MENORES VALORES
Descuentos no asociados a FC,PMP1260771,-0.5599999995902181,MENORES VALORES,WOB,-0.5599999995902181,MENORES VALORES
Descuentos no asociados a FC,PMP1261294,2.199999999254942,MENORES VALORES,384,2.199999999254942,MENORES VALORES
Descuentos no asociados a FC,PMP1261293,-0.12000000011175871,MENORES VALORES,WOB,-0.12000000011175871,MENORES VALORES
Descuentos no asociados a FC,PMP1261292,0.5600000023841858,MENORES VALORES,384,0.5600000023841858,MENORES VALORES
Descuentos no asociados a FC,PMP1261290,0.6000000014901161,MENORES VALORES,384,0.6000000014901161,MENORES VALORES
Descuentos no asociados a FC,PMP1261291,-0.12000000011175871,MENORES VALORES,WOB,-0.12000000011175871,MENORES VALORES
Descuentos no asociados a FC,PMP1261289,1.6400000000139698,MENORES VALORES,384,1.6400000000139698,MENORES VALORES
Descuentos no asociados a FC,PMP1261286,-0.03999999997904524,MENORES VALORES,WOB,-0.03999999997904524,MENORES VALORES
Descuentos no asociados a FC,PMP1261298,-0.39999999990686774,MENORES VALORES,WOB,-0.39999999990686774,MENORES VALORES
Descuentos no asociados a FC,PMP1261297,0.13999999966472387,MENORES VALORES,384,0.13999999966472387,MENORES VALORES
Descuentos no asociados a FC,PMP1262549,-0.24000000022351742,MENORES VALORES,WOB,-0.24000000022351742,MENORES VALORES
Descuentos no asociados a FC,PMP1261295,0.5,MENORES VALORES,384,0.5,MENORES VALORES
Descuentos no asociados a FC,PMP1259346,-0.27999999979510903,MENORES VALORES,WOB,-0.27999999979510903,MENORES VALORES
Descuentos no asociados a FC,PMP1259907,-0.47999999672174454,MENORES VALORES,WOB,-0.47999999672174454,MENORES VALORES
Descuentos no asociados a FC,PMP1258554,-1.199999999254942,MENORES VALORES,WOB,-1.199999999254942,MENORES VALORES
Descuentos no asociados a FC,PMP1258556,1.0,MENORES VALORES,384,1.0,MENORES VALORES
Descuentos no asociados a FC,PMP1260712,-0.5999999940395355,MENORES VALORES,WOB,-0.5999999940395355,MENORES VALORES
Descuentos no asociados a FC,PMP1260707,0.5,MENORES VALORES,384,0.5,MENORES VALORES
Descuentos no asociados a FC,PMP1260161,-0.4000000059604645,MENORES VALORES,WOB,-0.4000000059604645,MENORES VALORES
Descuentos no asociados a FC,PMP1260706,2.1599999964237213,MENORES VALORES,384,2.1599999964237213,MENORES VALORES
Descuentos no asociados a FC,PMP1260533,-0.20000000298023224,MENORES VALORES,WOB,-0.20000000298023224,MENORES VALORES
Descuentos no asociados a FC,PMP1260535,0.5,MENORES VALORES,384,0.5,MENORES VALORES
Descuentos no asociados a FC,PMP1260536,0.7599999979138374,MENORES VALORES,384,0.7599999979138374,MENORES VALORES
Descuentos no asociados a FC,PMP1260537,0.3200000002980232,MENORES VALORES,384,0.3200000002980232,MENORES VALORES
Descuentos no asociados a FC,PMP1259579,-1.0,MENORES VALORES,WOB,-1.0,MENORES VALORES
Descuentos no asociados a FC,PMP1259919,-0.19999999925494194,MENORES VALORES,WOB,-0.19999999925494194,MENORES VALORES
Descuentos no asociados a FC,PMP1259921,-2.0,MENORES VALORES,WOB,-2.0,MENORES VALORES
Descuentos no asociados a FC,PMP1259914,1.199999999254942,MENORES VALORES,384,1.199999999254942,MENORES VALORES
Descuentos no asociados a FC,PMP1258551,1.1200000001117587,MENORES VALORES,384,1.1200000001117587,MENORES VALORES
Descuentos no asociados a FC,PMP1259911,-2.0,MENORES VALORES,WOB,-2.0,MENORES VALORES
Descuentos no asociados a FC,PMP1261296,0.12000000011175871,MENORES VALORES,384,0.12000000011175871,MENORES VALORES
Descuentos no asociados a FC,PMP1260766,0.9199999999254942,MENORES VALORES,384,0.9199999999254942,MENORES VALORES
Descuentos no asociados a FC,PMP1260538,-0.019999999552965164,MENORES VALORES,WOB,-0.019999999552965164,MENORES VALORES
Descuentos no asociados a FC,PMP1261050,-1.3599999994039536,MENORES VALORES,WOB,-1.3599999994039536,MENORES VALORES
Descuentos no asociados a FC,PMP1261049,-0.7699999995529652,MENORES VALORES,WOB,-0.7699999995529652,MENORES VALORES
Descuentos no asociados a FC,PMP1259905,0.8599999994039536,MENORES VALORES,384,0.8599999994039536,MENORES VALORES
Descuentos no asociados a FC,PMP1260765,-0.9600000008940697,MENORES VALORES,WOB,-0.9600000008940697,MENORES VALORES
